,PID,ID,NAME,Prob
35,NR1C3,DB00050,Cetrorelix,0.4810379241516966
36,NR1H2,DB00050,Cetrorelix,0.48303393213572854
37,NR2B1,DB00050,Cetrorelix,0.49434464404524286
38,NR1H3,DB00050,Cetrorelix,0.5089820359281437
39,NR1H4,DB00050,Cetrorelix,0.49101796407185627
40,NR2B3,DB00050,Cetrorelix,0.4783765801729874
41,NR2B2,DB00050,Cetrorelix,0.5302727877578176
42,NR1D1,DB00050,Cetrorelix,0.43313373253493015
43,NR1I2,DB00050,Cetrorelix,0.4145043246839654
44,NR1C1,DB00091,Cyclosporine,0.47105788423153694
45,NR1C2,DB00091,Cyclosporine,0.5469061876247505
46,NR1C3,DB00091,Cyclosporine,0.48935462408516306
47,NR1H2,DB00091,Cyclosporine,0.5109780439121756
48,NR2B1,DB00091,Cyclosporine,0.4783765801729874
49,NR1H3,DB00091,Cyclosporine,0.5209580838323353
50,NR1H4,DB00091,Cyclosporine,0.5169660678642715
51,NR2B3,DB00091,Cyclosporine,0.4444444444444445
52,NR2B2,DB00091,Cyclosporine,0.4723885562208916
53,NR1D1,DB00091,Cyclosporine,0.4038589487691284
54,NR1I2,DB00091,Cyclosporine,0.40119760479041916
55,NR1C1,DB00093,Felypressin,0.5037147926369484
56,NR1C2,DB00093,Felypressin,0.5602129075182968
57,NR1C3,DB00093,Felypressin,0.5006653359946773
58,NR1H2,DB00093,Felypressin,0.47704590818363274
59,NR2B1,DB00093,Felypressin,0.4604125083167
60,NR1H3,DB00093,Felypressin,0.5029940119760479
61,NR1H4,DB00093,Felypressin,0.5006653359946773
62,NR2B3,DB00093,Felypressin,0.4783765801729874
63,NR2B2,DB00093,Felypressin,0.5242847638057219
64,NR1D1,DB00093,Felypressin,0.3898868928809049
65,NR1I2,DB00093,Felypressin,0.4078509647371923
66,NR1C1,DB00106,Abarelix,0.5117099135063207
67,NR1C2,DB00106,Abarelix,0.5389221556886228
68,NR1C3,DB00106,Abarelix,0.4750499001996008
69,NR1H2,DB00106,Abarelix,0.4930139720558882
70,NR2B1,DB00106,Abarelix,0.5043246839654025
71,NR1H3,DB00106,Abarelix,0.500998003992016
72,NR1H4,DB00106,Abarelix,0.49101796407185627
73,NR2B3,DB00106,Abarelix,0.490352628077179
74,NR2B2,DB00106,Abarelix,0.5342648037258815
75,NR1D1,DB00106,Abarelix,0.4171656686626746
76,NR1I2,DB00106,Abarelix,0.40452428476380575
77,NR1C1,DB00114,Pyridoxal Phosphate,0.7744510978043913
78,NR1C2,DB00114,Pyridoxal Phosphate,0.7752827677977377
79,NR1C3,DB00114,Pyridoxal Phosphate,0.7717897538256819
80,NR1H2,DB00114,Pyridoxal Phosphate,0.7629740518962076
81,NR2B1,DB00114,Pyridoxal Phosphate,0.7105788423153693
82,NR1H3,DB00114,Pyridoxal Phosphate,0.7609780439121756
83,NR1H4,DB00114,Pyridoxal Phosphate,0.7549900199600799
84,NR2B3,DB00114,Pyridoxal Phosphate,0.7225548902195609
85,NR2B2,DB00114,Pyridoxal Phosphate,0.6506986027944112
86,NR1D1,DB00114,Pyridoxal Phosphate,0.7485029940119761
87,NR1I2,DB00114,Pyridoxal Phosphate,0.718562874251497
88,NR1C1,DB00115,Cyanocobalamin,0.4911011310711909
89,NR1C2,DB00115,Cyanocobalamin,0.5469061876247505
90,NR1C3,DB00115,Cyanocobalamin,0.4780439121756487
91,NR1H2,DB00115,Cyanocobalamin,0.4755489021956088
92,NR2B1,DB00115,Cyanocobalamin,0.49284763805721893
93,NR1H3,DB00115,Cyanocobalamin,0.5194610778443114
94,NR1H4,DB00115,Cyanocobalamin,0.5144710578842315
95,NR2B3,DB00115,Cyanocobalamin,0.48286759813705926
96,NR2B2,DB00115,Cyanocobalamin,0.5282767797737858
97,NR1D1,DB00115,Cyanocobalamin,0.5069860279441117
98,NR1I2,DB00115,Cyanocobalamin,0.4688955422488357
99,NR1C1,DB00117,Histidine,0.8496340652029274
100,NR1C2,DB00117,Histidine,0.8522954091816367
101,NR1C3,DB00117,Histidine,0.844311377245509
102,NR1H2,DB00117,Histidine,0.8182967398536262
103,NR2B1,DB00117,Histidine,0.812375249500998
104,NR1H3,DB00117,Histidine,0.8403193612774451
105,NR1H4,DB00117,Histidine,0.8343313373253493
106,NR2B3,DB00117,Histidine,0.8083832335329342
107,NR2B2,DB00117,Histidine,0.7445109780439122
108,NR1D1,DB00117,Histidine,0.844311377245509
109,NR1I2,DB00117,Histidine,0.810379241516966
110,NR1C1,DB00119,Pyruvic acid,0.8835662009314704
111,NR1C2,DB00119,Pyruvic acid,0.8920492348636062
112,NR1C3,DB00119,Pyruvic acid,0.8689288090485696
113,NR1H2,DB00119,Pyruvic acid,0.8478043912175649
114,NR2B1,DB00119,Pyruvic acid,0.8037258815701929
115,NR1H3,DB00119,Pyruvic acid,0.8587824351297405
116,NR1H4,DB00119,Pyruvic acid,0.8461410512308716
117,NR2B3,DB00119,Pyruvic acid,0.801729873586161
118,NR2B2,DB00119,Pyruvic acid,0.7065202927478377
119,NR1D1,DB00119,Pyruvic acid,0.810379241516966
120,NR1I2,DB00119,Pyruvic acid,0.771789753825682
121,NR1C1,DB00120,L-Phenylalanine,0.8902195608782435
122,NR1C2,DB00120,L-Phenylalanine,0.8862275449101796
123,NR1C3,DB00120,L-Phenylalanine,0.8832335329341318
124,NR1H2,DB00120,L-Phenylalanine,0.8558882235528943
125,NR2B1,DB00120,L-Phenylalanine,0.8403193612774451
126,NR1H3,DB00120,L-Phenylalanine,0.8642714570858283
127,NR1H4,DB00120,L-Phenylalanine,0.8562874251497006
128,NR2B3,DB00120,L-Phenylalanine,0.8163672654690619
129,NR2B2,DB00120,L-Phenylalanine,0.7634730538922155
130,NR1D1,DB00120,L-Phenylalanine,0.8263473053892215
131,NR1I2,DB00120,L-Phenylalanine,0.7564870259481038
132,NR1C1,DB00121,Biotin,0.720558882235529
133,NR1C2,DB00121,Biotin,0.7147371922821024
134,NR1C3,DB00121,Biotin,0.6699933466400532
135,NR1H2,DB00121,Biotin,0.6864604125083167
136,NR2B1,DB00121,Biotin,0.6846307385229541
137,NR1H3,DB00121,Biotin,0.7004324683965402
138,NR1H4,DB00121,Biotin,0.6731536926147704
139,NR2B3,DB00121,Biotin,0.6906187624750499
140,NR2B2,DB00121,Biotin,0.6367265469061876
141,NR1D1,DB00121,Biotin,0.7265469061876247
142,NR1I2,DB00121,Biotin,0.6826347305389222
143,NR1C1,DB00123,L-Lysine,0.8682634730538922
144,NR1C2,DB00123,L-Lysine,0.8885562208915502
145,NR1C3,DB00123,L-Lysine,0.872255489021956
146,NR1H2,DB00123,L-Lysine,0.8390647276874822
147,NR2B1,DB00123,L-Lysine,0.7797737857618097
148,NR1H3,DB00123,L-Lysine,0.8582834331337326
149,NR1H4,DB00123,L-Lysine,0.8542914171656687
150,NR2B3,DB00123,L-Lysine,0.7658017298735861
151,NR2B2,DB00123,L-Lysine,0.7288755821689953
152,NR1D1,DB00123,L-Lysine,0.8003992015968064
153,NR1I2,DB00123,L-Lysine,0.7884231536926147
154,NR1C1,DB00127,Spermine,0.7461743180306055
155,NR1C2,DB00127,Spermine,0.7664670658682635
156,NR1C3,DB00127,Spermine,0.7445109780439122
157,NR1H2,DB00127,Spermine,0.70544625035643
158,NR2B1,DB00127,Spermine,0.6646706586826348
159,NR1H3,DB00127,Spermine,0.7325349301397206
160,NR1H4,DB00127,Spermine,0.7345309381237525
161,NR2B3,DB00127,Spermine,0.654690618762475
162,NR2B2,DB00127,Spermine,0.6467065868263473
163,NR1D1,DB00127,Spermine,0.6966067864271457
164,NR1I2,DB00127,Spermine,0.6766467065868264
165,NR1C1,DB00128,L-Aspartic Acid,0.8283433133732535
166,NR1C2,DB00128,L-Aspartic Acid,0.845309381237525
167,NR1C3,DB00128,L-Aspartic Acid,0.8188622754491018
168,NR1H2,DB00128,L-Aspartic Acid,0.7910179640718563
169,NR2B1,DB00128,L-Aspartic Acid,0.7365269461077845
170,NR1H3,DB00128,L-Aspartic Acid,0.8183632734530938
171,NR1H4,DB00128,L-Aspartic Acid,0.8043912175648703
172,NR2B3,DB00128,L-Aspartic Acid,0.7385229540918163
173,NR2B2,DB00128,L-Aspartic Acid,0.6726546906187625
174,NR1D1,DB00128,L-Aspartic Acid,0.7664670658682635
175,NR1I2,DB00128,L-Aspartic Acid,0.7564870259481038
176,NR1C1,DB00129,Ornithine,0.8642714570858283
177,NR1C2,DB00129,Ornithine,0.8852295409181636
178,NR1C3,DB00129,Ornithine,0.8682634730538922
179,NR1H2,DB00129,Ornithine,0.8350727117194183
180,NR2B1,DB00129,Ornithine,0.7744510978043913
181,NR1H3,DB00129,Ornithine,0.8562874251497006
182,NR1H4,DB00129,Ornithine,0.8542914171656687
183,NR2B3,DB00129,Ornithine,0.7644710578842315
184,NR2B2,DB00129,Ornithine,0.719560878243513
185,NR1D1,DB00129,Ornithine,0.7964071856287425
186,NR1I2,DB00129,Ornithine,0.780439121756487
187,NR1C1,DB00131,Adenosine monophosphate,0.6313206919494345
188,NR1C2,DB00131,Adenosine monophosphate,0.6506986027944112
189,NR1C3,DB00131,Adenosine monophosphate,0.654690618762475
190,NR1H2,DB00131,Adenosine monophosphate,0.6180971390552229
191,NR2B1,DB00131,Adenosine monophosphate,0.6081170991350633
192,NR1H3,DB00131,Adenosine monophosphate,0.6387225548902196
193,NR1H4,DB00131,Adenosine monophosphate,0.6240851630073188
194,NR2B3,DB00131,Adenosine monophosphate,0.6121091151031272
195,NR2B2,DB00131,Adenosine monophosphate,0.552727877578177
196,NR1D1,DB00131,Adenosine monophosphate,0.6487025948103793
197,NR1I2,DB00131,Adenosine monophosphate,0.6387225548902196
198,NR1C1,DB00132,Alpha-Linolenic Acid,0.5089820359281437
199,NR1C2,DB00132,Alpha-Linolenic Acid,0.7365269461077845
200,NR1C3,DB00132,Alpha-Linolenic Acid,0.656686626746507
201,NR1H2,DB00132,Alpha-Linolenic Acid,0.626746506986028
202,NR2B1,DB00132,Alpha-Linolenic Acid,0.5129740518962076
203,NR1H3,DB00132,Alpha-Linolenic Acid,0.6487025948103793
204,NR1H4,DB00132,Alpha-Linolenic Acid,0.6526946107784432
205,NR2B3,DB00132,Alpha-Linolenic Acid,0.3373253493013972
206,NR2B2,DB00132,Alpha-Linolenic Acid,0.5149700598802395
207,NR1D1,DB00132,Alpha-Linolenic Acid,0.41916167664670656
208,NR1I2,DB00132,Alpha-Linolenic Acid,0.3413173652694611
209,NR1C1,DB00133,Serine,0.8403193612774451
210,NR1C2,DB00133,Serine,0.8473053892215568
211,NR1C3,DB00133,Serine,0.8283433133732535
212,NR1H2,DB00133,Serine,0.8021385799828914
213,NR2B1,DB00133,Serine,0.7465069860279441
214,NR1H3,DB00133,Serine,0.8143712574850299
215,NR1H4,DB00133,Serine,0.8023952095808383
216,NR2B3,DB00133,Serine,0.7465069860279441
217,NR2B2,DB00133,Serine,0.6926147704590818
218,NR1D1,DB00133,Serine,0.7764471057884231
219,NR1I2,DB00133,Serine,0.7624750499001997
220,NR1C1,DB00134,Methionine,0.8682634730538922
221,NR1C2,DB00134,Methionine,0.8705921490352627
222,NR1C3,DB00134,Methionine,0.8363273453093812
223,NR1H2,DB00134,Methionine,0.8220986598232107
224,NR2B1,DB00134,Methionine,0.7757817697937458
225,NR1H3,DB00134,Methionine,0.844311377245509
226,NR1H4,DB00134,Methionine,0.8343313373253493
227,NR2B3,DB00134,Methionine,0.7598137059214902
228,NR2B2,DB00134,Methionine,0.7109115103127078
229,NR1D1,DB00134,Methionine,0.8063872255489022
230,NR1I2,DB00134,Methionine,0.7764471057884231
231,NR1C1,DB00135,L-Tyrosine,0.9121756487025948
232,NR1C2,DB00135,L-Tyrosine,0.9141716566866267
233,NR1C3,DB00135,L-Tyrosine,0.908183632734531
234,NR1H2,DB00135,L-Tyrosine,0.8982035928143712
235,NR2B1,DB00135,L-Tyrosine,0.8223552894211577
236,NR1H3,DB00135,L-Tyrosine,0.9001996007984032
237,NR1H4,DB00135,L-Tyrosine,0.8822355289421158
238,NR2B3,DB00135,L-Tyrosine,0.812375249500998
239,NR2B2,DB00135,L-Tyrosine,0.7634730538922155
240,NR1D1,DB00135,L-Tyrosine,0.812375249500998
241,NR1I2,DB00135,L-Tyrosine,0.7684630738522954
242,NR1C1,DB00137,Lutein,0.5737192282102462
243,NR1C2,DB00137,Lutein,0.5848303393213573
244,NR1C3,DB00137,Lutein,0.5389221556886228
245,NR1H2,DB00137,Lutein,0.6413173652694611
246,NR2B1,DB00137,Lutein,0.2887558216899534
247,NR1H3,DB00137,Lutein,0.58416500332668
248,NR1H4,DB00137,Lutein,0.655222887558217
249,NR2B3,DB00137,Lutein,0.28542914171656686
250,NR2B2,DB00137,Lutein,0.29141716566866266
251,NR1D1,DB00137,Lutein,0.2435129740518962
252,NR1I2,DB00137,Lutein,0.2149035262807718
253,NR1C1,DB00138,Cystine,0.8110445775116435
254,NR1C2,DB00138,Cystine,0.8233865602129075
255,NR1C3,DB00138,Cystine,0.7849301397205589
256,NR1H2,DB00138,Cystine,0.7318363273453093
257,NR2B1,DB00138,Cystine,0.7045908183632734
258,NR1H3,DB00138,Cystine,0.7729540918163673
259,NR1H4,DB00138,Cystine,0.7629740518962076
260,NR2B3,DB00138,Cystine,0.7045908183632734
261,NR2B2,DB00138,Cystine,0.6397205588822356
262,NR1D1,DB00138,Cystine,0.7684630738522954
263,NR1I2,DB00138,Cystine,0.720558882235529
264,NR1C1,DB00139,Succinic acid,0.8792415169660679
265,NR1C2,DB00139,Succinic acid,0.8822355289421158
266,NR1C3,DB00139,Succinic acid,0.8602794411177644
267,NR1H2,DB00139,Succinic acid,0.8459081836327346
268,NR2B1,DB00139,Succinic acid,0.7764471057884231
269,NR1H3,DB00139,Succinic acid,0.8532934131736527
270,NR1H4,DB00139,Succinic acid,0.8502994011976048
271,NR2B3,DB00139,Succinic acid,0.7764471057884231
272,NR2B2,DB00139,Succinic acid,0.6906187624750499
273,NR1D1,DB00139,Succinic acid,0.7964071856287425
274,NR1I2,DB00139,Succinic acid,0.7704590818363274
275,NR1C1,DB00140,Riboflavin,0.5279441117764471
276,NR1C2,DB00140,Riboflavin,0.6187624750499002
277,NR1C3,DB00140,Riboflavin,0.5643712574850299
278,NR1H2,DB00140,Riboflavin,0.5
279,NR2B1,DB00140,Riboflavin,0.5715236194278112
280,NR1H3,DB00140,Riboflavin,0.6147704590818364
281,NR1H4,DB00140,Riboflavin,0.5781769793745842
282,NR2B3,DB00140,Riboflavin,0.573519627411843
283,NR2B2,DB00140,Riboflavin,0.6054557551563541
284,NR1D1,DB00140,Riboflavin,0.5149700598802395
285,NR1I2,DB00140,Riboflavin,0.5615435795076514
286,NR1C1,DB00141,N-Acetylglucosamine,0.7864271457085829
287,NR1C2,DB00141,N-Acetylglucosamine,0.7822687957418496
288,NR1C3,DB00141,N-Acetylglucosamine,0.7667997338656021
289,NR1H2,DB00141,N-Acetylglucosamine,0.7180638722554891
290,NR2B1,DB00141,N-Acetylglucosamine,0.6826347305389222
291,NR1H3,DB00141,N-Acetylglucosamine,0.7290419161676647
292,NR1H4,DB00141,N-Acetylglucosamine,0.7310379241516967
293,NR2B3,DB00141,N-Acetylglucosamine,0.6866267465069861
294,NR2B2,DB00141,N-Acetylglucosamine,0.6187624750499002
295,NR1D1,DB00141,N-Acetylglucosamine,0.7455089820359282
296,NR1I2,DB00141,N-Acetylglucosamine,0.7025948103792415
297,NR1C1,DB00142,Glutamic Acid,0.8502994011976048
298,NR1C2,DB00142,Glutamic Acid,0.8478043912175649
299,NR1C3,DB00142,Glutamic Acid,0.8278443113772455
300,NR1H2,DB00142,Glutamic Acid,0.8064870259481038
301,NR2B1,DB00142,Glutamic Acid,0.7524950099800399
302,NR1H3,DB00142,Glutamic Acid,0.8288423153692615
303,NR1H4,DB00142,Glutamic Acid,0.8108782435129741
304,NR2B3,DB00142,Glutamic Acid,0.7604790419161677
305,NR2B2,DB00142,Glutamic Acid,0.689620758483034
306,NR1D1,DB00142,Glutamic Acid,0.7724550898203593
307,NR1I2,DB00142,Glutamic Acid,0.7564870259481038
308,NR1C1,DB00144,Phosphatidyl serine,0.5232392358140862
309,NR1C2,DB00144,Phosphatidyl serine,0.5443779108449768
310,NR1C3,DB00144,Phosphatidyl serine,0.5252827677977379
311,NR1H2,DB00144,Phosphatidyl serine,0.47155688622754494
312,NR2B1,DB00144,Phosphatidyl serine,0.3532934131736527
313,NR1H3,DB00144,Phosphatidyl serine,0.5154690618762475
314,NR1H4,DB00144,Phosphatidyl serine,0.533433133732535
315,NR2B3,DB00144,Phosphatidyl serine,0.37325349301397204
316,NR2B2,DB00144,Phosphatidyl serine,0.3652694610778443
317,NR1D1,DB00144,Phosphatidyl serine,0.3934987168520103
318,NR1I2,DB00144,Phosphatidyl serine,0.4414029084687767
319,NR1C1,DB00145,Glycine,0.9101796407185628
320,NR1C2,DB00145,Glycine,0.907185628742515
321,NR1C3,DB00145,Glycine,0.8882235528942116
322,NR1H2,DB00145,Glycine,0.8560307955517537
323,NR2B1,DB00145,Glycine,0.7984031936127745
324,NR1H3,DB00145,Glycine,0.8762475049900199
325,NR1H4,DB00145,Glycine,0.872255489021956
326,NR2B3,DB00145,Glycine,0.7844311377245509
327,NR2B2,DB00145,Glycine,0.7245508982035929
328,NR1D1,DB00145,Glycine,0.8143712574850299
329,NR1I2,DB00145,Glycine,0.7984031936127745
330,NR1C1,DB00147,Pyridoxal,0.8483033932135728
331,NR1C2,DB00147,Pyridoxal,0.8331669993346641
332,NR1C3,DB00147,Pyridoxal,0.8296739853626082
333,NR1H2,DB00147,Pyridoxal,0.8275116433799068
334,NR2B1,DB00147,Pyridoxal,0.7844311377245509
335,NR1H3,DB00147,Pyridoxal,0.814870259481038
336,NR1H4,DB00147,Pyridoxal,0.8268463073852296
337,NR2B3,DB00147,Pyridoxal,0.7864271457085829
338,NR2B2,DB00147,Pyridoxal,0.7025948103792415
339,NR1D1,DB00147,Pyridoxal,0.8143712574850299
340,NR1I2,DB00147,Pyridoxal,0.7724550898203593
341,NR1C1,DB00148,Creatine,0.8517964071856288
342,NR1C2,DB00148,Creatine,0.8413173652694611
343,NR1C3,DB00148,Creatine,0.8318363273453094
344,NR1H2,DB00148,Creatine,0.8096236099230111
345,NR2B1,DB00148,Creatine,0.7704590818363274
346,NR1H3,DB00148,Creatine,0.8203592814371258
347,NR1H4,DB00148,Creatine,0.8063872255489022
348,NR2B3,DB00148,Creatine,0.7704590818363274
349,NR2B2,DB00148,Creatine,0.7265469061876247
350,NR1D1,DB00148,Creatine,0.7939121756487026
351,NR1I2,DB00148,Creatine,0.7719560878243513
352,NR1C1,DB00150,L-Tryptophan,0.8612774451097804
353,NR1C2,DB00150,L-Tryptophan,0.8502994011976048
354,NR1C3,DB00150,L-Tryptophan,0.846307385229541
355,NR1H2,DB00150,L-Tryptophan,0.8293413173652695
356,NR2B1,DB00150,L-Tryptophan,0.8502994011976048
357,NR1H3,DB00150,L-Tryptophan,0.8483033932135728
358,NR1H4,DB00150,L-Tryptophan,0.8263473053892215
359,NR2B3,DB00150,L-Tryptophan,0.8363273453093812
360,NR2B2,DB00150,L-Tryptophan,0.7954091816367266
361,NR1D1,DB00150,L-Tryptophan,0.8363273453093812
362,NR1I2,DB00150,L-Tryptophan,0.7644710578842315
363,NR1C1,DB00151,L-Cysteine,0.8782435129740519
364,NR1C2,DB00151,L-Cysteine,0.8792415169660679
365,NR1C3,DB00151,L-Cysteine,0.844311377245509
366,NR1H2,DB00151,L-Cysteine,0.8220986598232107
367,NR2B1,DB00151,L-Cysteine,0.780439121756487
368,NR1H3,DB00151,L-Cysteine,0.8502994011976048
369,NR1H4,DB00151,L-Cysteine,0.8363273453093812
370,NR2B3,DB00151,L-Cysteine,0.7664670658682635
371,NR2B2,DB00151,L-Cysteine,0.717564870259481
372,NR1D1,DB00151,L-Cysteine,0.8003992015968064
373,NR1I2,DB00151,L-Cysteine,0.7724550898203593
374,NR1C1,DB00152,Thiamine,0.8303393213572854
375,NR1C2,DB00152,Thiamine,0.8088822355289421
376,NR1C3,DB00152,Thiamine,0.783433133732535
377,NR1H2,DB00152,Thiamine,0.7596473719228211
378,NR2B1,DB00152,Thiamine,0.8043912175648703
379,NR1H3,DB00152,Thiamine,0.8008982035928144
380,NR1H4,DB00152,Thiamine,0.7789421157684631
381,NR2B3,DB00152,Thiamine,0.8023952095808383
382,NR2B2,DB00152,Thiamine,0.7431803060545576
383,NR1D1,DB00152,Thiamine,0.8203592814371258
384,NR1I2,DB00152,Thiamine,0.7564870259481038
385,NR1C1,DB00154,Dihomo-gamma-linolenic acid,0.39254823685961415
386,NR1C2,DB00154,Dihomo-gamma-linolenic acid,0.6511976047904193
387,NR1C3,DB00154,Dihomo-gamma-linolenic acid,0.541583499667332
388,NR1H2,DB00154,Dihomo-gamma-linolenic acid,0.5455755156353959
389,NR2B1,DB00154,Dihomo-gamma-linolenic acid,0.25349301397205587
390,NR1H3,DB00154,Dihomo-gamma-linolenic acid,0.5994677312042581
391,NR1H4,DB00154,Dihomo-gamma-linolenic acid,0.6074517631403858
392,NR2B3,DB00154,Dihomo-gamma-linolenic acid,0.10379241516966067
393,NR2B2,DB00154,Dihomo-gamma-linolenic acid,0.3373253493013972
394,NR1D1,DB00154,Dihomo-gamma-linolenic acid,0.18762475049900199
395,NR1I2,DB00154,Dihomo-gamma-linolenic acid,0.1317365269461078
396,NR1C1,DB00155,L-Citrulline,0.7664670658682635
397,NR1C2,DB00155,L-Citrulline,0.7709580838323353
398,NR1C3,DB00155,L-Citrulline,0.7549900199600799
399,NR1H2,DB00155,L-Citrulline,0.7410179640718563
400,NR2B1,DB00155,L-Citrulline,0.7025948103792415
401,NR1H3,DB00155,L-Citrulline,0.7609780439121756
402,NR1H4,DB00155,L-Citrulline,0.7430139720558883
403,NR2B3,DB00155,L-Citrulline,0.7045908183632734
404,NR2B2,DB00155,L-Citrulline,0.6347305389221557
405,NR1D1,DB00155,L-Citrulline,0.7584830339321357
406,NR1I2,DB00155,L-Citrulline,0.7125748502994012
407,NR1C1,DB00156,L-Threonine,0.8902195608782435
408,NR1C2,DB00156,L-Threonine,0.8972055888223552
409,NR1C3,DB00156,L-Threonine,0.8822355289421158
410,NR1H2,DB00156,L-Threonine,0.8480467636156259
411,NR2B1,DB00156,L-Threonine,0.7644710578842315
412,NR1H3,DB00156,L-Threonine,0.8622754491017964
413,NR1H4,DB00156,L-Threonine,0.8502994011976048
414,NR2B3,DB00156,L-Threonine,0.7664670658682635
415,NR2B2,DB00156,L-Threonine,0.718562874251497
416,NR1D1,DB00156,L-Threonine,0.8003992015968064
417,NR1I2,DB00156,L-Threonine,0.7904191616766467
418,NR1C1,DB00157,NADH,0.5904191616766467
419,NR1C2,DB00157,NADH,0.6067864271457086
420,NR1C3,DB00157,NADH,0.5788423153692615
421,NR1H2,DB00157,NADH,0.5449101796407185
422,NR2B1,DB00157,NADH,0.4311377245508982
423,NR1H3,DB00157,NADH,0.5798403193612774
424,NR1H4,DB00157,NADH,0.5998003992015968
425,NR2B3,DB00157,NADH,0.4411177644710579
426,NR2B2,DB00157,NADH,0.4870259481037924
427,NR1D1,DB00157,NADH,0.39361277445109777
428,NR1I2,DB00157,NADH,0.4275449101796407
429,NR1C1,DB00158,Folic Acid,0.5447569507449747
430,NR1C2,DB00158,Folic Acid,0.5748502994011976
431,NR1C3,DB00158,Folic Acid,0.5593812375249501
432,NR1H2,DB00158,Folic Acid,0.5114770459081837
433,NR2B1,DB00158,Folic Acid,0.4471057884231537
434,NR1H3,DB00158,Folic Acid,0.5703592814371258
435,NR1H4,DB00158,Folic Acid,0.532435129740519
436,NR2B3,DB00158,Folic Acid,0.5049900199600799
437,NR2B2,DB00158,Folic Acid,0.5329341317365269
438,NR1D1,DB00158,Folic Acid,0.4291417165668663
439,NR1I2,DB00158,Folic Acid,0.43313373253493015
440,NR1C1,DB00159,Icosapent,0.3592814371257485
441,NR1C2,DB00159,Icosapent,0.6999334664005323
442,NR1C3,DB00159,Icosapent,0.6413838988689288
443,NR1H2,DB00159,Icosapent,0.5735196274118429
444,NR2B1,DB00159,Icosapent,0.39520958083832336
445,NR1H3,DB00159,Icosapent,0.6294078509647372
446,NR1H4,DB00159,Icosapent,0.6134397870924817
447,NR2B3,DB00159,Icosapent,0.25349301397205587
448,NR2B2,DB00159,Icosapent,0.3772455089820359
449,NR1D1,DB00159,Icosapent,0.2894211576846307
450,NR1I2,DB00159,Icosapent,0.24151696606786427
451,NR1C1,DB00165,Pyridoxine,0.8782435129740519
452,NR1C2,DB00165,Pyridoxine,0.8571190951430473
453,NR1C3,DB00165,Pyridoxine,0.8596141051230872
454,NR1H2,DB00165,Pyridoxine,0.8282530177739759
455,NR2B1,DB00165,Pyridoxine,0.7864271457085829
456,NR1H3,DB00165,Pyridoxine,0.8328343313373253
457,NR1H4,DB00165,Pyridoxine,0.8248502994011976
458,NR2B3,DB00165,Pyridoxine,0.7904191616766467
459,NR2B2,DB00165,Pyridoxine,0.7225548902195609
460,NR1D1,DB00165,Pyridoxine,0.8163672654690619
461,NR1I2,DB00165,Pyridoxine,0.7884231536926147
462,NR1C1,DB00166,Lipoic Acid,0.844311377245509
463,NR1C2,DB00166,Lipoic Acid,0.8280106453759148
464,NR1C3,DB00166,Lipoic Acid,0.8025615435795076
465,NR1H2,DB00166,Lipoic Acid,0.7672084402623325
466,NR2B1,DB00166,Lipoic Acid,0.7538256819693945
467,NR1H3,DB00166,Lipoic Acid,0.7977378576180971
468,NR1H4,DB00166,Lipoic Acid,0.7914171656686627
469,NR2B3,DB00166,Lipoic Acid,0.735861610113107
